Fecha,Ciudad,Campaña,Categoría,Producto,Talla,Color,Unidades_Vendidas,Precio_Unitario,Ingresos,Devolución
2025-01-22,Vitoria,Rebajas,Pantalones,Montaña,XL,Azul,5,90,450,No
2025-01-10,Donostia,Publicidad,Pantalones,Montaña,M,Gris,1,90,90,Sí
2025-01-28,Vitoria,Rebajas,Calzado,Botas,42,Rojo,3,110,330,No
2025-01-08,Vitoria,Rebajas,Chaquetas,Anorak,L,Rojo,1,120,120,Sí
2025-01-14,Bilbao,Rebajas,Pantalones,Chándal,42,Blanco,2,60,120,No
2025-01-26,Pamplona,Publicidad,Sportwear,Mallas,L,Verde,4,45,180,No
2025-01-23,Pamplona,Publicidad,Chaquetas,Anorak,40,Azul,5,120,600,Sí
2025-01-19,Donostia,Publicidad,Sportwear,Térmica,M,Rojo,3,55,165,Sí
2025-01-19,Vitoria,Publicidad,Sportwear,Térmica,M,Gris,5,55,275,No
2025-01-12,Bilbao,Publicidad,Sportwear,Camisetas,L,Blanco,5,30,150,No
2025-01-12,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,M,Blanco,2,130,260,Sí
2025-01-18,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,44,Negro,4,130,520,No
2025-01-02,Donostia,Rebajas,Chaquetas,Anorak,44,Gris,3,120,360,No
2025-01-16,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,44,Azul,5,130,650,Sí
2025-01-02,Donostia,Rebajas,Chaquetas,Plumífero,44,Rojo,5,150,750,Sí
2025-01-22,Pamplona,Rebajas,Pantalones,Chándal,L,Verde,1,60,60,No
2025-01-06,Donostia,Rebajas,Chaquetas,Anorak,L,Azul,2,120,240,Sí
2025-01-26,Pamplona,Publicidad,Calzado,Sandalias,38,Verde,2,40,80,Sí
2025-01-19,Donostia,Publicidad,Jerseys,Forro Polar,XL,Negro,5,80,400,No
2025-01-20,Donostia,Rebajas,Jerseys,Forro Polar,M,Azul,2,80,160,Sí
2025-01-25,Donostia,Rebajas,Chaquetas,Plumífero,44,Blanco,2,150,300,No
2025-01-23,Bilbao,Rebajas,Sportwear,Camisetas,44,Verde,3,30,90,Sí
2025-01-26,Vitoria,Rebajas,Pantalones,Montaña,42,Blanco,3,90,270,Sí
2025-01-16,Pamplona,Publicidad,Calzado,Botas,40,Rojo,1,110,110,No
2025-01-02,Pamplona,Rebajas,Sportwear,Mallas,44,Rojo,2,45,90,Sí
2025-01-04,Pamplona,Rebajas,Sportwear,Mallas,40,Azul,2,45,90,No
2025-01-20,Bilbao,Rebajas,Sportwear,Camisetas,44,Gris,2,30,60,No
2025-01-11,Donostia,Rebajas,Chaquetas,Anorak,44,Blanco,3,120,360,Sí
2025-01-08,Donostia,Publicidad,Pantalones,Chándal,S,Blanco,2,60,120,No
2025-01-06,Bilbao,Publicidad,Chaquetas,Anorak,M,Rojo,2,120,240,Sí
2025-01-23,Vitoria,Publicidad,Calzado,Botas,L,Gris,3,110,330,Sí
2025-01-21,Donostia,Publicidad,Sportwear,Térmica,XL,Gris,5,55,275,Sí
2025-01-21,Bilbao,Publicidad,Chaquetas,Anorak,44,Azul,4,120,480,No
2025-01-20,Donostia,Rebajas,Sportwear,Mallas,L,Blanco,4,45,180,No
2025-01-19,Bilbao,Publicidad,Calzado,Botas,44,Negro,5,110,550,No
2025-01-13,Pamplona,Publicidad,Jerseys,Forro Polar,42,Rojo,3,80,240,No
2025-01-22,Donostia,Rebajas,Jerseys,Chaqueta de Lana,44,Blanco,2,130,260,Sí
2025-01-09,Bilbao,Publicidad,Chaquetas,Anorak,38,Verde,2,120,240,Sí
2025-01-06,Pamplona,Publicidad,Pantalones,Chándal,XL,Negro,3,60,180,Sí
2025-01-03,Pamplona,Rebajas,Pantalones,Chándal,42,Rojo,4,60,240,Sí
2025-01-02,Donostia,Publicidad,Chaquetas,Anorak,M,Negro,2,120,240,Sí
2025-01-13,Bilbao,Rebajas,Chaquetas,Plumífero,XL,Verde,5,150,750,No
2025-01-28,Pamplona,Rebajas,Chaquetas,Plumífero,S,Negro,5,150,750,Sí
2025-01-13,Donostia,Publicidad,Jerseys,Chaqueta de Lana,XL,Verde,1,130,130,Sí
2025-01-01,Bilbao,Rebajas,Calzado,Zapatillas,38,Gris,2,75,150,No
2025-01-01,Donostia,Rebajas,Jerseys,Forro Polar,38,Azul,2,80,160,No
2025-01-28,Bilbao,Publicidad,Pantalones,Chándal,XL,Blanco,5,60,300,Sí
2025-01-24,Donostia,Publicidad,Pantalones,Chándal,L,Azul,2,60,120,Sí
2025-01-15,Bilbao,Publicidad,Calzado,Botas,L,Negro,2,110,220,No
2025-01-12,Bilbao,Publicidad,Calzado,Zapatillas,L,Gris,3,75,225,Sí
2025-01-01,Vitoria,Publicidad,Calzado,Botas,S,Gris,2,110,220,Sí
2025-01-05,Vitoria,Publicidad,Calzado,Botas,S,Rojo,1,110,110,No
2025-01-05,Bilbao,Publicidad,Sportwear,Mallas,38,Gris,3,45,135,Sí
2025-01-16,Donostia,Rebajas,Calzado,Sandalias,38,Azul,3,40,120,No
2025-01-07,Pamplona,Rebajas,Sportwear,Mallas,38,Verde,2,45,90,Sí
2025-01-12,Vitoria,Rebajas,Calzado,Zapatillas,44,Gris,5,75,375,No
2025-01-01,Bilbao,Rebajas,Jerseys,Forro Polar,40,Verde,3,80,240,Sí
2025-01-09,Bilbao,Rebajas,Pantalones,Chándal,40,Blanco,3,60,180,No
2025-01-16,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,XL,Negro,3,130,390,Sí
2025-01-20,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,M,Rojo,4,130,520,No
2025-01-22,Donostia,Publicidad,Pantalones,Montaña,XL,Verde,3,90,270,Sí
2025-01-08,Vitoria,Publicidad,Jerseys,Forro Polar,M,Blanco,4,80,320,Sí
2025-01-06,Vitoria,Publicidad,Chaquetas,Plumífero,40,Negro,2,150,300,Sí
2025-01-05,Bilbao,Rebajas,Calzado,Zapatillas,S,Azul,3,75,225,Sí
2025-01-20,Donostia,Publicidad,Pantalones,Montaña,40,Azul,5,90,450,Sí
2025-01-16,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,M,Gris,1,130,130,Sí
2025-01-21,Donostia,Rebajas,Jerseys,Chaqueta de Lana,XL,Blanco,5,130,650,No
2025-01-18,Bilbao,Publicidad,Sportwear,Térmica,M,Rojo,4,55,220,Sí
2025-01-28,Donostia,Publicidad,Pantalones,Chándal,L,Blanco,5,60,300,No
2025-01-03,Vitoria,Rebajas,Sportwear,Camisetas,42,Verde,1,30,30,Sí
2025-01-05,Vitoria,Publicidad,Sportwear,Camisetas,44,Azul,3,30,90,No
2025-01-09,Vitoria,Publicidad,Calzado,Botas,XL,Verde,5,110,550,No
2025-01-28,Vitoria,Rebajas,Pantalones,Chándal,M,Blanco,4,60,240,Sí
2025-01-28,Bilbao,Publicidad,Pantalones,Chándal,XL,Rojo,1,60,60,Sí
2025-01-09,Vitoria,Publicidad,Chaquetas,Plumífero,40,Verde,2,150,300,Sí
2025-01-05,Pamplona,Rebajas,Calzado,Botas,42,Rojo,2,110,220,Sí
2025-01-25,Donostia,Rebajas,Calzado,Botas,L,Rojo,1,110,110,Sí
2025-01-08,Bilbao,Publicidad,Sportwear,Mallas,L,Azul,2,45,90,No
2025-01-19,Pamplona,Rebajas,Chaquetas,Plumífero,XL,Rojo,3,150,450,Sí
2025-01-18,Pamplona,Publicidad,Calzado,Zapatillas,38,Azul,2,75,150,Sí
2025-01-06,Pamplona,Rebajas,Pantalones,Montaña,L,Rojo,5,90,450,No
2025-01-19,Donostia,Rebajas,Jerseys,Chaqueta de Lana,42,Blanco,2,130,260,Sí
2025-01-17,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,40,Negro,4,130,520,No
2025-01-11,Pamplona,Rebajas,Calzado,Botas,L,Blanco,5,110,550,No
2025-01-15,Bilbao,Rebajas,Sportwear,Camisetas,S,Azul,3,30,90,No
2025-01-23,Vitoria,Publicidad,Chaquetas,Anorak,M,Verde,3,120,360,No
2025-01-04,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,XL,Verde,3,130,390,Sí
2025-01-07,Donostia,Rebajas,Sportwear,Mallas,S,Blanco,2,45,90,Sí
2025-01-11,Vitoria,Publicidad,Calzado,Zapatillas,42,Negro,5,75,375,Sí
2025-01-17,Bilbao,Publicidad,Pantalones,Montaña,40,Gris,3,90,270,No
2025-01-25,Vitoria,Publicidad,Sportwear,Térmica,40,Blanco,5,55,275,No
2025-01-17,Donostia,Publicidad,Sportwear,Camisetas,44,Blanco,1,30,30,Sí
2025-01-07,Donostia,Publicidad,Sportwear,Mallas,S,Blanco,2,45,90,Sí
2025-01-22,Bilbao,Publicidad,Jerseys,Forro Polar,S,Azul,5,80,400,Sí
2025-01-19,Pamplona,Rebajas,Chaquetas,Anorak,40,Gris,2,120,240,No
2025-01-12,Bilbao,Rebajas,Chaquetas,Plumífero,M,Blanco,4,150,600,Sí
2025-01-02,Bilbao,Publicidad,Calzado,Botas,L,Negro,3,110,330,Sí
2025-01-18,Pamplona,Rebajas,Chaquetas,Plumífero,S,Verde,4,150,600,No
2025-01-08,Bilbao,Publicidad,Calzado,Botas,44,Blanco,2,110,220,No
2025-01-28,Bilbao,Rebajas,Chaquetas,Plumífero,XL,Azul,2,150,300,No
2025-01-24,Bilbao,Publicidad,Pantalones,Chándal,L,Negro,5,60,300,No
2025-01-26,Pamplona,Publicidad,Jerseys,Forro Polar,M,Azul,2,80,160,No
2025-01-16,Donostia,Rebajas,Chaquetas,Anorak,S,Verde,5,120,600,Sí
2025-01-05,Donostia,Publicidad,Chaquetas,Plumífero,M,Azul,3,150,450,Sí
2025-01-03,Vitoria,Rebajas,Pantalones,Montaña,S,Negro,5,90,450,No
2025-01-06,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,S,Gris,5,130,650,No
2025-01-26,Pamplona,Rebajas,Chaquetas,Anorak,42,Verde,1,120,120,Sí
2025-01-18,Bilbao,Publicidad,Chaquetas,Anorak,XL,Rojo,4,120,480,No
2025-01-15,Vitoria,Rebajas,Sportwear,Mallas,L,Negro,1,45,45,No
2025-01-26,Pamplona,Rebajas,Pantalones,Chándal,44,Gris,4,60,240,No
2025-01-06,Pamplona,Rebajas,Pantalones,Montaña,40,Azul,4,90,360,No
2025-01-13,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,XL,Rojo,1,130,130,No
2025-01-06,Donostia,Publicidad,Jerseys,Forro Polar,42,Rojo,1,80,80,Sí
2025-01-07,Donostia,Rebajas,Calzado,Botas,M,Blanco,4,110,440,No
2025-01-21,Bilbao,Rebajas,Pantalones,Montaña,S,Blanco,5,90,450,No
2025-01-09,Donostia,Publicidad,Jerseys,Forro Polar,S,Gris,3,80,240,Sí
2025-01-12,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,M,Gris,1,130,130,No
2025-01-09,Pamplona,Publicidad,Sportwear,Camisetas,38,Verde,5,30,150,Sí
2025-01-07,Donostia,Rebajas,Calzado,Sandalias,XL,Azul,3,40,120,No
2025-01-10,Bilbao,Publicidad,Calzado,Zapatillas,42,Blanco,4,75,300,No
2025-01-07,Donostia,Rebajas,Jerseys,Forro Polar,L,Gris,1,80,80,Sí
2025-01-05,Pamplona,Rebajas,Pantalones,Montaña,40,Blanco,4,90,360,Sí
2025-01-27,Vitoria,Rebajas,Sportwear,Camisetas,40,Verde,5,30,150,Sí
2025-01-25,Donostia,Rebajas,Chaquetas,Anorak,XL,Negro,4,120,480,Sí
2025-01-07,Donostia,Rebajas,Jerseys,Forro Polar,S,Azul,5,80,400,No
2025-01-15,Bilbao,Publicidad,Jerseys,Forro Polar,L,Gris,2,80,160,Sí
2025-01-09,Pamplona,Rebajas,Calzado,Zapatillas,S,Rojo,1,75,75,Sí
2025-01-14,Pamplona,Publicidad,Sportwear,Mallas,44,Verde,5,45,225,No
2025-01-24,Vitoria,Publicidad,Chaquetas,Anorak,38,Gris,4,120,480,No
2025-01-04,Pamplona,Publicidad,Calzado,Zapatillas,M,Negro,1,75,75,No
2025-01-03,Donostia,Rebajas,Jerseys,Chaqueta de Lana,42,Rojo,1,130,130,No
2025-01-12,Donostia,Publicidad,Jerseys,Forro Polar,38,Verde,2,80,160,No
2025-01-14,Donostia,Rebajas,Calzado,Botas,XL,Negro,5,110,550,No
2025-01-18,Donostia,Publicidad,Sportwear,Camisetas,M,Negro,1,30,30,No
2025-01-12,Vitoria,Publicidad,Calzado,Botas,S,Verde,5,110,550,Sí
2025-01-14,Pamplona,Publicidad,Pantalones,Chándal,42,Rojo,1,60,60,Sí
2025-01-08,Vitoria,Publicidad,Sportwear,Camisetas,42,Rojo,3,30,90,No
2025-01-09,Pamplona,Rebajas,Calzado,Zapatillas,L,Verde,4,75,300,Sí
2025-01-21,Donostia,Publicidad,Calzado,Botas,42,Azul,5,110,550,No
2025-01-20,Bilbao,Rebajas,Calzado,Zapatillas,XL,Negro,2,75,150,No
2025-01-11,Vitoria,Publicidad,Pantalones,Montaña,M,Negro,2,90,180,Sí
2025-01-28,Vitoria,Publicidad,Calzado,Sandalias,40,Verde,3,40,120,Sí
2025-01-26,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,L,Gris,5,130,650,No
2025-01-19,Bilbao,Publicidad,Sportwear,Camisetas,42,Rojo,4,30,120,No
2025-01-19,Vitoria,Rebajas,Calzado,Zapatillas,S,Azul,4,75,300,Sí
2025-01-02,Bilbao,Rebajas,Sportwear,Mallas,40,Rojo,3,45,135,Sí
2025-01-02,Bilbao,Rebajas,Pantalones,Montaña,XL,Negro,4,90,360,No
2025-01-19,Vitoria,Publicidad,Chaquetas,Plumífero,40,Blanco,4,150,600,Sí
2025-01-25,Donostia,Publicidad,Calzado,Zapatillas,42,Azul,5,75,375,Sí
2025-01-26,Pamplona,Publicidad,Sportwear,Camisetas,L,Negro,1,30,30,Sí
2025-01-14,Vitoria,Publicidad,Sportwear,Camisetas,M,Negro,2,30,60,No
2025-01-16,Vitoria,Rebajas,Jerseys,Forro Polar,L,Gris,4,80,320,No
2025-01-23,Donostia,Publicidad,Sportwear,Térmica,42,Verde,2,55,110,Sí
2025-01-23,Donostia,Rebajas,Chaquetas,Anorak,42,Gris,5,120,600,No
2025-01-20,Donostia,Publicidad,Jerseys,Forro Polar,S,Azul,3,80,240,No
2025-01-22,Bilbao,Rebajas,Sportwear,Térmica,44,Azul,4,55,220,No
2025-01-08,Pamplona,Rebajas,Chaquetas,Plumífero,44,Azul,3,150,450,No
2025-01-24,Pamplona,Rebajas,Chaquetas,Anorak,44,Negro,4,120,480,No
2025-01-15,Vitoria,Publicidad,Pantalones,Montaña,44,Negro,1,90,90,No
2025-01-27,Vitoria,Publicidad,Pantalones,Chándal,44,Verde,3,60,180,No
2025-01-26,Pamplona,Rebajas,Sportwear,Térmica,S,Blanco,1,55,55,Sí
2025-01-11,Bilbao,Publicidad,Sportwear,Camisetas,XL,Verde,5,30,150,Sí
2025-01-05,Bilbao,Publicidad,Sportwear,Camisetas,38,Negro,2,30,60,No
2025-01-19,Vitoria,Rebajas,Pantalones,Montaña,L,Blanco,2,90,180,Sí
2025-01-08,Vitoria,Rebajas,Pantalones,Chándal,42,Verde,5,60,300,Sí
2025-01-08,Bilbao,Publicidad,Calzado,Sandalias,44,Azul,4,40,160,Sí
2025-01-23,Vitoria,Publicidad,Calzado,Sandalias,40,Negro,3,40,120,No
2025-01-25,Pamplona,Rebajas,Sportwear,Térmica,XL,Negro,2,55,110,No
2025-01-23,Donostia,Publicidad,Sportwear,Térmica,M,Verde,5,55,275,Sí
2025-01-02,Donostia,Rebajas,Calzado,Sandalias,44,Blanco,5,40,200,No
2025-01-15,Pamplona,Rebajas,Sportwear,Camisetas,44,Negro,3,30,90,No
2025-01-25,Donostia,Rebajas,Pantalones,Montaña,XL,Verde,2,90,180,Sí
2025-01-07,Bilbao,Publicidad,Calzado,Sandalias,38,Gris,5,40,200,No
2025-01-15,Donostia,Rebajas,Sportwear,Térmica,S,Verde,4,55,220,Sí
2025-01-23,Vitoria,Publicidad,Sportwear,Camisetas,L,Verde,5,30,150,Sí
2025-01-11,Donostia,Rebajas,Pantalones,Montaña,L,Rojo,5,90,450,No
2025-01-26,Pamplona,Rebajas,Calzado,Zapatillas,42,Rojo,4,75,300,No
2025-01-06,Bilbao,Rebajas,Calzado,Zapatillas,S,Azul,2,75,150,No
2025-01-19,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,44,Gris,4,130,520,Sí
2025-01-04,Vitoria,Rebajas,Chaquetas,Anorak,L,Gris,4,120,480,No
2025-01-25,Bilbao,Publicidad,Pantalones,Montaña,42,Blanco,4,90,360,Sí
2025-01-21,Vitoria,Publicidad,Calzado,Sandalias,XL,Rojo,5,40,200,Sí
2025-01-14,Donostia,Rebajas,Calzado,Botas,XL,Gris,4,110,440,Sí
2025-01-26,Donostia,Publicidad,Calzado,Sandalias,38,Verde,5,40,200,No
2025-01-28,Donostia,Rebajas,Calzado,Zapatillas,40,Blanco,1,75,75,No
2025-01-21,Donostia,Publicidad,Sportwear,Camisetas,42,Rojo,5,30,150,Sí
2025-01-05,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,42,Negro,5,130,650,No
2025-01-23,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,40,Gris,5,130,650,Sí
2025-01-14,Vitoria,Publicidad,Chaquetas,Plumífero,M,Rojo,2,150,300,Sí
2025-01-15,Donostia,Publicidad,Chaquetas,Plumífero,M,Negro,1,150,150,No
2025-01-08,Pamplona,Publicidad,Calzado,Botas,M,Rojo,4,110,440,No
2025-01-24,Pamplona,Rebajas,Sportwear,Camisetas,M,Azul,2,30,60,Sí
2025-01-17,Pamplona,Publicidad,Calzado,Sandalias,40,Blanco,2,40,80,No
2025-01-14,Donostia,Rebajas,Sportwear,Camisetas,M,Blanco,5,30,150,Sí
2025-01-15,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,XL,Gris,2,130,260,Sí
2025-01-18,Vitoria,Rebajas,Sportwear,Camisetas,44,Verde,5,30,150,Sí
2025-01-18,Bilbao,Publicidad,Calzado,Zapatillas,44,Rojo,3,75,225,No
2025-01-12,Bilbao,Rebajas,Sportwear,Térmica,M,Blanco,4,55,220,No
2025-01-08,Donostia,Publicidad,Pantalones,Chándal,38,Verde,4,60,240,No
2025-01-16,Vitoria,Rebajas,Sportwear,Camisetas,S,Blanco,4,30,120,Sí
2025-01-16,Vitoria,Rebajas,Sportwear,Mallas,L,Rojo,3,45,135,Sí
2025-01-08,Donostia,Publicidad,Chaquetas,Plumífero,S,Rojo,2,150,300,Sí
2025-01-22,Pamplona,Publicidad,Pantalones,Chándal,40,Blanco,3,60,180,Sí
2025-01-09,Pamplona,Rebajas,Chaquetas,Anorak,L,Gris,1,120,120,Sí
2025-01-13,Bilbao,Rebajas,Chaquetas,Plumífero,44,Negro,3,150,450,Sí
2025-01-06,Vitoria,Rebajas,Sportwear,Térmica,40,Verde,4,55,220,No
2025-01-07,Vitoria,Rebajas,Calzado,Sandalias,S,Negro,5,40,200,No
2025-01-28,Vitoria,Publicidad,Sportwear,Mallas,38,Blanco,5,45,225,Sí
2025-01-10,Vitoria,Publicidad,Chaquetas,Anorak,M,Blanco,4,120,480,No
2025-01-02,Pamplona,Publicidad,Sportwear,Mallas,M,Verde,2,45,90,Sí
2025-01-02,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,44,Azul,1,130,130,No
2025-01-13,Vitoria,Rebajas,Pantalones,Chándal,S,Verde,5,60,300,No
2025-01-10,Pamplona,Publicidad,Sportwear,Térmica,38,Negro,5,55,275,No
2025-01-04,Bilbao,Rebajas,Calzado,Zapatillas,L,Blanco,4,75,300,No
2025-01-20,Donostia,Publicidad,Sportwear,Térmica,L,Azul,2,55,110,Sí
2025-01-04,Donostia,Publicidad,Jerseys,Forro Polar,XL,Gris,1,80,80,Sí
2025-01-04,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,44,Negro,4,130,520,Sí
2025-01-08,Donostia,Publicidad,Calzado,Sandalias,40,Blanco,3,40,120,No
2025-01-20,Donostia,Publicidad,Pantalones,Chándal,40,Blanco,5,60,300,Sí
2025-01-19,Bilbao,Publicidad,Pantalones,Chándal,XL,Negro,4,60,240,Sí
2025-01-15,Pamplona,Rebajas,Sportwear,Camisetas,42,Azul,5,30,150,No
2025-01-10,Vitoria,Publicidad,Sportwear,Térmica,XL,Negro,3,55,165,Sí
2025-01-01,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,40,Blanco,3,130,390,No
2025-01-18,Vitoria,Rebajas,Chaquetas,Anorak,38,Verde,2,120,240,Sí
2025-01-02,Bilbao,Rebajas,Chaquetas,Plumífero,42,Azul,5,150,750,No
2025-01-20,Donostia,Rebajas,Sportwear,Mallas,L,Blanco,3,45,135,Sí
2025-01-11,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,L,Blanco,4,130,520,Sí
2025-01-19,Bilbao,Publicidad,Sportwear,Térmica,42,Azul,4,55,220,No
2025-01-02,Vitoria,Rebajas,Calzado,Botas,42,Azul,2,110,220,Sí
2025-01-14,Pamplona,Rebajas,Sportwear,Térmica,44,Verde,2,55,110,No
2025-01-04,Donostia,Publicidad,Sportwear,Térmica,L,Rojo,1,55,55,No
2025-01-22,Vitoria,Rebajas,Chaquetas,Plumífero,38,Blanco,4,150,600,Sí
2025-01-24,Pamplona,Rebajas,Sportwear,Mallas,42,Verde,5,45,225,Sí
2025-01-07,Donostia,Rebajas,Sportwear,Térmica,44,Gris,1,55,55,No
2025-01-21,Pamplona,Publicidad,Jerseys,Forro Polar,S,Rojo,1,80,80,Sí
2025-01-12,Bilbao,Rebajas,Sportwear,Camisetas,42,Rojo,3,30,90,No
2025-01-02,Vitoria,Publicidad,Sportwear,Mallas,S,Blanco,1,45,45,No
2025-01-10,Vitoria,Rebajas,Sportwear,Mallas,42,Blanco,1,45,45,Sí
2025-01-13,Donostia,Rebajas,Chaquetas,Plumífero,42,Negro,5,150,750,Sí
2025-01-22,Donostia,Rebajas,Calzado,Sandalias,42,Verde,5,40,200,Sí
2025-01-17,Donostia,Rebajas,Sportwear,Mallas,44,Verde,4,45,180,No
2025-01-28,Donostia,Rebajas,Sportwear,Mallas,42,Gris,1,45,45,Sí
2025-01-08,Vitoria,Rebajas,Calzado,Botas,44,Verde,4,110,440,No
2025-01-11,Vitoria,Publicidad,Chaquetas,Anorak,M,Azul,2,120,240,No
2025-01-07,Pamplona,Rebajas,Calzado,Botas,42,Gris,5,110,550,No
2025-01-28,Pamplona,Publicidad,Chaquetas,Anorak,40,Blanco,4,120,480,No
2025-01-09,Vitoria,Rebajas,Sportwear,Camisetas,40,Negro,4,30,120,No
2025-01-02,Pamplona,Publicidad,Sportwear,Camisetas,38,Blanco,2,30,60,No
2025-01-15,Donostia,Publicidad,Chaquetas,Plumífero,M,Blanco,2,150,300,No
2025-01-21,Pamplona,Publicidad,Pantalones,Chándal,42,Negro,2,60,120,No
2025-01-04,Bilbao,Rebajas,Pantalones,Chándal,M,Azul,5,60,300,No
2025-01-23,Vitoria,Publicidad,Pantalones,Montaña,40,Blanco,1,90,90,No
2025-01-04,Donostia,Rebajas,Pantalones,Montaña,L,Blanco,5,90,450,Sí
2025-01-07,Donostia,Rebajas,Jerseys,Forro Polar,M,Gris,4,80,320,Sí
2025-01-26,Bilbao,Publicidad,Chaquetas,Anorak,42,Blanco,1,120,120,No
2025-01-20,Bilbao,Rebajas,Sportwear,Térmica,40,Rojo,2,55,110,Sí
2025-01-25,Donostia,Publicidad,Calzado,Botas,M,Verde,2,110,220,Sí
2025-01-14,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,L,Azul,4,130,520,Sí
2025-01-05,Bilbao,Publicidad,Sportwear,Térmica,44,Verde,3,55,165,Sí
2025-01-02,Pamplona,Publicidad,Calzado,Zapatillas,42,Azul,1,75,75,No
2025-01-27,Bilbao,Rebajas,Jerseys,Forro Polar,S,Negro,2,80,160,Sí
2025-01-23,Vitoria,Rebajas,Calzado,Sandalias,L,Negro,1,40,40,No
2025-01-07,Pamplona,Rebajas,Calzado,Botas,40,Verde,3,110,330,Sí
2025-01-27,Vitoria,Publicidad,Calzado,Botas,42,Rojo,1,110,110,Sí
2025-01-27,Bilbao,Rebajas,Chaquetas,Anorak,38,Verde,4,120,480,Sí
2025-01-13,Donostia,Publicidad,Calzado,Zapatillas,38,Verde,4,75,300,Sí
2025-01-04,Pamplona,Rebajas,Jerseys,Forro Polar,M,Gris,1,80,80,Sí
2025-01-15,Donostia,Rebajas,Pantalones,Chándal,42,Azul,2,60,120,No
2025-01-07,Pamplona,Publicidad,Jerseys,Forro Polar,42,Verde,2,80,160,Sí
2025-01-05,Bilbao,Publicidad,Chaquetas,Plumífero,40,Negro,3,150,450,Sí
2025-01-16,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,38,Azul,2,130,260,Sí
2025-01-27,Pamplona,Publicidad,Sportwear,Camisetas,44,Blanco,3,30,90,No
2025-01-28,Donostia,Publicidad,Calzado,Botas,L,Gris,2,110,220,No
2025-01-26,Pamplona,Rebajas,Sportwear,Térmica,XL,Blanco,2,55,110,Sí
2025-01-11,Donostia,Publicidad,Pantalones,Montaña,M,Negro,4,90,360,Sí
2025-01-22,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,44,Rojo,2,130,260,No
2025-01-08,Bilbao,Rebajas,Chaquetas,Plumífero,L,Verde,1,150,150,No
2025-01-12,Donostia,Publicidad,Pantalones,Chándal,L,Azul,5,60,300,Sí
2025-01-16,Pamplona,Publicidad,Sportwear,Térmica,XL,Negro,3,55,165,No
2025-01-17,Vitoria,Publicidad,Sportwear,Mallas,L,Gris,4,45,180,Sí
2025-01-28,Donostia,Publicidad,Sportwear,Térmica,44,Azul,1,55,55,Sí
2025-01-09,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,S,Azul,4,130,520,No
2025-01-04,Donostia,Publicidad,Calzado,Sandalias,38,Gris,2,40,80,No
2025-01-13,Donostia,Rebajas,Calzado,Sandalias,XL,Blanco,2,40,80,No
2025-01-20,Pamplona,Publicidad,Sportwear,Camisetas,42,Azul,3,30,90,No
2025-01-05,Pamplona,Rebajas,Sportwear,Mallas,L,Gris,3,45,135,No
2025-01-19,Donostia,Rebajas,Jerseys,Chaqueta de Lana,40,Verde,4,130,520,Sí
2025-01-14,Bilbao,Publicidad,Jerseys,Forro Polar,42,Verde,4,80,320,Sí
2025-01-23,Vitoria,Publicidad,Calzado,Sandalias,42,Negro,2,40,80,No
2025-01-23,Bilbao,Rebajas,Calzado,Zapatillas,M,Verde,5,75,375,No
2025-01-04,Vitoria,Rebajas,Calzado,Zapatillas,44,Blanco,2,75,150,Sí
2025-01-21,Pamplona,Rebajas,Calzado,Botas,S,Blanco,2,110,220,Sí
2025-01-03,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,42,Rojo,3,130,390,Sí
2025-01-03,Vitoria,Publicidad,Sportwear,Camisetas,S,Blanco,4,30,120,Sí
2025-01-08,Pamplona,Publicidad,Chaquetas,Plumífero,M,Negro,1,150,150,No
2025-01-19,Bilbao,Publicidad,Chaquetas,Plumífero,S,Negro,3,150,450,Sí
2025-01-19,Donostia,Rebajas,Pantalones,Chándal,S,Negro,4,60,240,Sí
2025-01-11,Vitoria,Publicidad,Chaquetas,Plumífero,40,Blanco,3,150,450,No
2025-01-25,Pamplona,Publicidad,Chaquetas,Anorak,42,Negro,5,120,600,No
2025-01-18,Pamplona,Rebajas,Sportwear,Térmica,38,Negro,2,55,110,No
2025-01-09,Vitoria,Rebajas,Sportwear,Camisetas,L,Azul,2,30,60,No
